,value(\)
30902,251.12541814279538
30903,320.5754771525242
30904,250.3091647961032
30905,291.4958175756695
30906,224.0312056482565
30907,265.6031833866043
30908,287.19695181824636
30909,287.4806451635166
30910,196.0372504121144
30911,299.35156871644557
30912,208.8062538130872
30913,203.3017604169039
30914,276.2829310619683
30915,230.87747311994102
30916,296.09582004789826
30917,328.3562760428659
30918,276.45162937762467
30919,317.252910732264
30920,261.2100169584904
30921,260.5762535054838
30922,199.01782472443682
30923,318.56946305523894
30924,255.47538986400318
30925,260.28821644343634
30926,222.81963243698402
30927,233.1314608756567
30928,273.5708698791178
30929,207.64533413014055
30930,296.4993776684585
30931,239.0252913612547
30932,252.08191601642477
30933,142.92252657531665
30934,237.05550204029504
30935,300.3858207588582
30936,325.6677663965932
30937,199.2685369495935
30938,338.7130760167922
30939,335.18345409377974
30940,243.9451985206451
30941,265.4172767448535
30942,346.7360145443627
30943,264.34987493305357
30944,236.28110535251795
30945,156.49555712666626
30946,191.8633325545199
30947,226.6371151911787
30948,172.53552846276125
30949,236.7682768715467
30950,272.8765790405947
30951,189.02352062775822
30952,228.6828479901443
30953,184.58090473948664
30954,261.9932506363187
30955,360.3727790235137
30956,305.1926220938517
30957,315.153803695702
30958,236.59318445731896
30959,227.69511667029974
30960,303.274223565301
30961,257.0245497291516
30962,225.5760689443548
30963,253.53376912500894
30964,218.0042913142708
30965,233.9135194891049
30966,318.35468890312995
30967,189.81113217564783
30968,325.9092056673337
30969,162.34860358664196
30970,202.95041523881673
30971,229.0443237045359
30972,260.58067749389704
30973,276.22928367812443
30974,207.131081484802
30975,327.00353078212754
30976,239.57124793939218
30977,295.3158465647238
30978,216.68818276865164
30979,260.1512358232348
30980,284.4982786947637
30981,147.45335508370437
30982,346.0000540624445
30983,272.46440332707317
30984,280.12306268874624
30985,260.886778421061
30986,269.1205979930112
30987,142.19190590401297
30988,253.01599501392576
30989,264.35529786500723
30990,241.49516189505326
30991,207.56598295647535
30992,288.4680246077379
30993,306.8863896462987
30994,269.2672119130481
30995,246.07012721168087
30996,292.9928459786249
30997,223.23356125657182
30998,247.41889992927457
30999,277.46007399696
31000,261.12799745395074
31001,183.6259747689235
31002,225.05199408964128
31003,303.72272126173453
31004,173.12943484432833
31005,281.7345402180499
31006,233.3103791430807
31007,233.2405302376515
31008,234.3997142501888
31009,240.1544341628589
31010,273.2748906124732
31011,262.6185124363568
31012,346.13759087843647
31013,313.1584780059769
31014,210.4750448409725
31015,230.94571804821666
31016,311.80899618422063
31017,281.61084398913675
31018,244.8158819228731
31019,262.04819698684787
31020,216.54555637293237
31021,231.29340457794376
31022,306.8934635790792
31023,192.05239841510885
31024,276.3725164227167
31025,259.98097608824
31026,237.51975932270898
31027,226.25813669049217
31028,287.749518623549
31029,276.0898189830153
31030,306.34982236708686
31031,216.56322633680966
31032,272.04816213957514
31033,262.04407310497714
31034,315.561443484174
31035,242.3335845244252
31036,250.7482576255982
31037,283.3610728681498
31038,353.0070407672085
31039,267.9795827226823
31040,212.9512422044965
31041,138.376872552292
31042,255.5229572499833
31043,272.795730388197
31044,193.62509494945837
31045,241.0382609237082
31046,232.44952609783178
31047,280.72164764885093
31048,331.95101907282344
31049,274.2405102992372
31050,195.4931371935901
31051,244.76790497961065
31052,247.2026696862436
31053,245.7964475570937
31054,151.56954622877475
31055,314.7732598610506
31056,264.4851362766303
31057,258.992273405117
31058,230.67969025068186
31059,214.63325969166942
31060,286.0465273292535
31061,251.07922751983165
31062,238.78112848715043
31063,230.42425813523903
31064,148.5508840599993
31065,304.9977712651828
31066,153.127739577059
31067,322.2179470167123
31068,271.4054749578288
31069,157.64317285252204
31070,284.37875588040254
31071,357.1630416856586
31072,310.76778249907613
31073,256.0455712847154
31074,168.12585484959885
31075,212.5516198286815
31076,304.0497103331315
31077,226.08824695259077
31078,230.18970718786926
31079,203.22533125415396
31080,234.514260554792
31081,156.83553504807912
31082,172.17990208341314
31083,325.4989042247456
31084,172.0304097371138
31085,214.7344179895312
31086,304.15097815037694
31087,291.41262462603606
31088,253.2101926577238
31089,251.01199105572942
31090,161.41789862748013
31091,274.2555353015024
31092,137.65935761167216
31093,335.57119221147036
31094,215.92380253096624
31095,298.9588059624104
31096,271.4532815671158
31097,87.88533153540513
31098,241.2687087894329
31099,270.90379587395665
31100,306.419741655938
31101,280.45273107540066
31102,245.19953232284496
31103,263.06150528726056
31104,238.46583172845033
31105,247.02456341095893
31106,364.5975387206469
31107,240.3320826799562
31108,346.69833175341824
31109,181.43257978659415
31110,256.9845591287294
31111,196.94041634851868
31112,312.8177257255014
31113,261.6694119728459
31114,260.34702053046215
31115,244.78795889954935
31116,319.0397422415744
31117,218.92044098881632
31118,162.80110084468566
31119,279.6997358354458
31120,242.25923830173738
31121,184.8747303811599
31122,191.40053728272036
31123,285.98694651602796
31124,198.55455777566917
31125,110.64230103767488
31126,222.76426654602932
31127,313.85588233307175
31128,226.4046693716814
31129,226.1842928646497
31130,290.84958403236607
31131,350.71761317731324
31132,249.65575872130842
31133,266.39741804733075
31134,235.75813319476475
31135,206.1043067058976
31136,242.75090922880042
31137,259.04726999147596
31138,179.0976076524774
31139,311.46042617813976
31140,237.98612488889248
31141,376.4555152944373
31142,231.1110987052462
31143,171.6554042873767
31144,180.79493202317943
31145,242.1096454444205
31146,245.23937025588825
31147,278.0667939977037
31148,254.91411238992433
31149,222.9795300324148
31150,284.2081101530142
31151,283.8305962625215
31152,197.18512111958583
31153,232.40121299803184
31154,323.6485975312279
31155,246.07638906538205
31156,289.7320750522771
31157,296.2461068467088
31158,273.77091645637
31159,224.9543516275143
31160,323.8006752635302
31161,234.26953813497624
31162,264.7229586347204
31163,320.37560399169655
31164,235.9942235621799
31165,224.17850611791522
31166,223.54776452744363
31167,213.2010529749578
31168,252.37471035825078
31169,250.41652750601946
31170,270.3443532380831
31171,243.67593843749972
31172,326.91669476244766
31173,263.42872158765056
31174,275.1780755448531
31175,256.5837495105171
31176,386.02102598506076
31177,212.8347548925194
31178,308.5708811385312
31179,243.15602174539268
31180,190.63120028522292
31181,319.97976603828096
31182,268.87669539989037
31183,276.7709073071905
31184,218.40748556646165
31185,264.6156360675884
31186,221.04254609623308
31187,258.0241601506521
31188,204.5841158322965
31189,208.40222614920273
31190,262.4695702523384
31191,272.4145249208846
31192,256.6854089879484
31193,237.45732684733892
31194,227.6998675414086
31195,344.48788197865724
31196,295.5383191827554
31197,344.3138834492683
31198,349.3998429800332
31199,240.74175174809423
31200,322.8457610220004
31201,332.4845686921165
31202,272.2909335724932
31203,287.49201956951
31204,260.9420434883518
31205,254.05990753359157
31206,339.16607612320206
31207,266.28340156024257
31208,259.5197874355996
31209,273.19678073638084
31210,212.66073099044576
31211,271.1348727981826
31212,235.51888648557593
31213,222.30388084369042
31214,129.9353095813703
31215,298.6532082575736
31216,265.49458061831683
31217,212.45143644067764
31218,279.29726382424843
31219,212.77650192295758
31220,294.73290108010144
31221,208.210852787308
31222,256.50850952702325
31223,231.86895436866243
31224,154.96271300827317
31225,223.97212944739326
31226,235.4666063292986
31227,183.49762914510006
31228,250.10777469643085
31229,186.9071010443128
31230,254.7291267189191
31231,152.14436810919892
31232,300.1132624315583
31233,211.94221583562606
31234,200.45430093871215
31235,179.97709576361743
31236,282.1862910124539
31237,267.35778121655824
31238,343.73362395874733
31239,197.29818626304333
31240,312.054260583628
31241,262.12238425283175
31242,299.266075460469
31243,259.96100600565177
31244,195.41421066104985
31245,214.21426228525507
31246,264.1434561100965
31247,209.4543453020761
31248,119.0984086073249
31249,411.28952962669877
31250,246.75635721392038
31251,203.67062424407797
31252,276.5469787001314
31253,183.2780975710234
31254,190.71307995572118
31255,234.89861470648958
31256,247.46366110357397
31257,302.2539610922175
31258,288.84436847513746
31259,188.16530469948617
31260,233.2315146720768
31261,238.64619611388872
31262,305.04023764272716
31263,277.35925817369207
31264,271.6047727893923
31265,299.05207620952706
31266,238.16046612774284
31267,226.29061015471865
31268,390.41057886823205
31269,251.8727911915954
31270,319.3341578949547
31271,235.80874006023927
31272,249.39349862102884
31273,198.3963276743413
31274,252.95751065146902
31275,321.5792169918654
31276,211.58457871288175
31277,201.33661727285428
31278,123.95952582086302
31279,241.84588885213182
31280,200.05377193854713
31281,247.09613268983028
31282,281.88665081587095
31283,218.24522345791453
31284,291.78835356259015
31285,288.1114318677093
31286,251.20378117505737
31287,267.49252495500457
31288,270.1834838058589
31289,258.01248947661566
31290,338.6516868165287
31291,193.01636914907812
31292,247.97198212332222
31293,283.51599320787
31294,200.07621360599032
31295,229.24889276142738
31296,309.1923811348179
31297,235.61818768820677
31298,146.87005351254314
31299,251.4408163704055
31300,278.7263728014452
31301,246.49431738912452
31302,256.4112869238657
31303,264.3300536713495
31304,281.31234184592114
31305,280.2851085766135
31306,290.21958162466433
31307,233.75398678116898
31308,206.7417006748428
31309,319.6028682273368
31310,269.46515444820295
31311,229.07250850061928
31312,301.5757704376274
31313,234.7036593290231
31314,243.46431082771696
31315,229.6411892560281
31316,248.84047449495674
31317,227.26107735144146
31318,278.4649682414645
31319,260.09039527810097
31320,151.73928927300219
31321,255.4304111992945
31322,209.72808576443245
31323,306.98942611501184
31324,235.44920170319966
31325,253.95230513454953
31326,217.6147875321711
31327,265.99364966047466
31328,222.73628885076877
31329,149.25068860663646
31330,201.78119234333093
31331,219.53021142212026
31332,188.83541808867014
31333,254.60628498426627
31334,251.9821595286808
31335,263.9732034146372
31336,340.8650906720939
31337,273.9145281971621
31338,289.8425775710738
31339,212.1053013950054
31340,247.41775004260887
31341,230.2854520082759
31342,224.7824114237601
31343,237.60535335752317
31344,251.1447976967513
31345,199.83454463810108
31346,263.56768257045235
31347,235.12221734163157
31348,158.685486257069
31349,254.29300936671825
31350,276.73824703764006
31351,290.58017819860777
31352,290.5646208862555
31353,191.05982371518175
31354,246.3735971321019
31355,354.82105596524286
31356,188.26376715939912
31357,272.02203624184534
31358,182.06270364593598
31359,311.4328860244023
31360,325.28187896919565
31361,297.23350308571924
31362,292.4532315506189
31363,300.69713835962443
31364,263.8132191438351
31365,278.7191783427159
31366,252.9426343002089
31367,219.61903193985088
31368,161.72549489181392
31369,211.1263697460824
31370,277.0617905047259
31371,351.43366721391703
31372,238.13109895982865
31373,361.8695779842036
31374,177.65274371905025
31375,262.3908963191744
31376,313.8962866036543
31377,175.4524947832892
31378,329.6670656803934
31379,178.9578087670555
31380,251.16467619975091
31381,335.80790653752797
31382,314.4820141529143
31383,243.1459844992928
31384,224.39341375938082
31385,305.33827657914105
31386,234.43027742330665
31387,270.3278656743775
31388,227.29668052648154
31389,186.6440272373536
31390,238.30583383626072
31391,367.4377300435668
31392,262.504846214505
31393,180.39124386978594
31394,276.15789835666885
31395,277.5893994922356
31396,239.69215430476393
31397,248.43728407911757
31398,290.2283738581978
31399,262.97349306615774
31400,220.2800598565794
31401,236.54267530686326
31402,250.80593361181562
31403,148.61310969251522
31404,317.54985217325566
31405,304.46509820057076
31406,233.07779768145357
31407,192.3419243342702
31408,218.60477307066174
31409,186.73225442619068
31410,217.2125797989186
31411,266.2960533161203
31412,180.99592976321367
31413,183.61178116604367
31414,236.5622767129085
31415,264.57616551254046
31416,147.54578629697278
31417,163.3623610970519
31418,276.780713742529
31419,167.3960370731478
31420,236.64257761532835
31421,278.73803806108737
31422,245.14551461371485
31423,171.2881891901556
31424,278.78522393209266
31425,260.4081334384023
31426,263.5585716326354
31427,216.07648266542768
31428,246.67428946333987
31429,272.16922802128624
31430,333.5087094497199
31431,156.3722480889493
31432,219.35979450939112
31433,224.94665443101866
31434,192.3228813275079
31435,196.6074459782911
31436,168.67357815684738
31437,200.58740211197903
31438,268.38192910776047
31439,349.9255897768763
31440,300.7555140823136
31441,367.2072076967474
31442,308.4039516433705
31443,281.44072758684376
31444,271.7297666862713
31445,130.805610085247
31446,150.1349977577845
31447,280.3138208111751
31448,228.9614714267933
31449,119.57611717707371
31450,253.5166266900805
31451,330.78957496233795
31452,261.18440713184447
31453,169.77193724944718
31454,252.19757220941315
31455,354.0651512563516
31456,243.96156259783
31457,254.42838448448907
31458,289.6944073645422
31459,292.4973075983063
